year,week,start_date,n_days_in_week,a_weekly,b1_eff,b2_eff,beta_h_fitted,beta_m_fitted,beta_h_climate,beta_m_climate,valid,temp_mean,precip_mean,umid_min_mean,defor_clearcut_4wk,defor_degradation_4wk,defor_burnscar_4wk,defor_total_4wk,fire_counts_4wk,fire_trends_ha,sin_week,cos_week,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2020,42,2020-10-21,7,0.4667350230414747,0.6716429901713571,0.06319387275374948,0.02949479365580128,0.3134793064932733,0.008976989770708972,0.23325067515201983,True,27.575028571428568,3.4007571428571426,66.47435714285713,0.0,0.0,0.0,0.0,6.0,177.0,-0.9350162426854148,0.35460488704253557,0,0,0,1,0,0,0
2020,43,2020-10-28,7,0.45715841013824887,0.478703669620913,0.06070559100799563,0.027752071471718057,0.21884340853124212,0.00879279713071791,0.22846476598499238,True,27.33752857142857,5.152985714285714,67.58077142857142,0.0,0.0,0.0,0.0,6.0,177.0,-0.8854560256532101,0.464723172043768,0,0,0,1,0,0,0
2020,44,2020-11-04,7,0.44667626728110593,0.4873208714206819,0.051259134102391954,0.02289623868491808,0.21767466781436598,0.008591187899444687,0.2232263185195849,True,27.077571428571428,5.818099999999999,71.42558571428573,0.0,0.0,0.0,0.1,6.0,19.0,-0.822983865893657,0.5680647467311548,0,0,0,1,0,0,0
2020,45,2020-11-11,7,0.44628571428571423,0.6693988564410764,0.07194673232008901,0.032108798823994006,0.29874314678884606,0.008583676163510015,0.2230311397878409,True,27.067885714285715,2.9913428571428575,71.28655714285715,0.0,0.0,0.0,0.1,0.0,19.0,-0.7485107481711011,0.6631226582407952,0,0,0,1,0,0,0
2020,46,2020-11-18,7,0.40445506912442397,0.4612252876043168,0.055913449530905455,0.022614478095007357,0.18654490557993628,0.007779122712029063,0.20212628854626496,True,26.030485714285714,6.153185714285714,74.64977142857143,0.0,0.0,0.0,0.1,0.0,19.0,-0.6631226582407955,0.7485107481711007,0,0,0,1,0,0,0
2020,47,2020-11-25,7,0.40311117511520733,0.4411531789674695,1.1296277121761607e-05,4.553655544980353e-06,0.177833776379386,0.00775327480651934,0.20145467795458524,False,25.99715714285714,3.9752428571428573,71.70762857142857,0.0,0.0,0.0,0.1,1.0,19.0,-0.5680647467311559,0.8229838658936564,0,0,0,1,0,0,0
2020,48,2020-12-02,7,0.41806739631336404,0.49460846291604443,0.01772766076584836,0.007411356979104801,0.20677967228586577,0.008040936623345079,0.2089290446079808,True,26.36807142857143,4.810728571428571,71.77414285714285,0.0,0.0,0.0,0.0,5.0,3.0,-0.4647231720437684,0.88545602565321,0,0,0,1,0,0,0
2020,49,2020-12-09,7,0.41125979262672807,0.5221205029348254,0.05345334061389973,0.021983209776078264,0.21472716976313927,0.00791000196954572,0.20552694689153386,True,26.199242857142856,5.0065285714285706,71.35330000000002,0.0,0.0,0.0,0.0,5.0,3.0,-0.35460488704253595,0.9350162426854147,0,0,0,1,0,0,0
2020,50,2020-12-16,7,0.38727592165898617,0.8465094576875045,0.05176333927739311,0.020046694926799214,0.32783273041897687,0.007448706044212318,0.19354101521764783,True,25.604442857142857,5.551842857142858,72.34391428571429,0.0,0.0,0.0,0.0,5.0,3.0,-0.2393156642875578,0.970941817426052,0,0,0,1,0,0,0
2020,51,2020-12-23,7,0.39355587557603683,0.44341428379300424,0.016510702905571637,0.006497884138378061,0.17450829670107706,0.00756949209902029,0.19667942013427542,True,25.760185714285715,5.859385714285715,77.83395714285713,0.0,0.0,0.0,0.0,4.0,3.0,-0.12053668025532363,0.992708874098054,0,0,0,1,0,0,0
