year,I_H_no_intervention,I_H_with_intervention,E_H_no_intervention,E_H_with_intervention,R_H_no_intervention,R_H_with_intervention,S_H_no_intervention,S_H_with_intervention,S_M_no_intervention,S_M_with_intervention,E_M_no_intervention,E_M_with_intervention,I_M_no_intervention,I_M_with_intervention,difference,reduction_percent
2023.258726899384,2665.4958353252964,776.5666176993695,4457.646466907129,4641.922839243731,19481.0705777506,6515.675674848238,3555.8101973473504,1965.634821227315,6781.832217647466,7078.398069857002,1159.877793374578,134.19939952347255,624.3779404459525,94.63797841437216,1888.9292176259269,70.8659601936839
2023.2614647501712,2621.0725527614622,763.4837465050878,4457.645950904088,4641.9226774051685,19472.122618265923,6510.900433136823,3609.609855398901,1983.920995971573,6103.644745722327,6308.04830405424,1043.8909509141542,119.59433129926435,561.9404706302337,84.33842315368456,1857.5888062563745,70.87132343205417
2023.2642026009585,2582.5060257823884,751.1821819439156,4455.63672313289,4641.660416732813,19462.45897164728,6505.788190832729,3660.27715676781,2002.0249635091984,5493.27155723992,5676.82554731663,939.522845991964,107.6271382376362,505.7537860237503,75.89910157264336,1831.3238438384728,70.91266489043953
2023.2669404517453,2604.360744323393,744.0256264498792,4430.090358768243,4638.340623399782,19452.179067112997,6500.483817908348,3674.676607125739,2018.233585260647,4943.931153040814,5109.142570146409,971.5658687013708,121.80217119532388,540.3780363634756,92.5716434236678,1860.335117873514,71.4315450318625
2023.2696783025328,2603.66098545318,735.1364842233907,4417.808155795204,4636.640170770321,19442.291027511976,6495.074702725356,3697.974508569997,2034.660195299583,4449.480539442147,4598.227003663065,924.2963158972752,121.04031317774292,539.250192154887,97.4778367631628,1868.5245012297892,71.76527634240229
2023.27241615332,2587.68570866986,725.1393623064882,4412.010533073538,4635.744883114098,19432.41882040099,6489.532342455831,3730.047515185966,2051.522865142239,4004.512909073656,4138.369737305348,840.6843141112495,112.02247499650043,510.6210053574961,95.51100715595712,1862.5463463633719,71.97730157580732
2023.2751540041068,2581.8925162112005,716.123308047317,4405.630588162002,4634.6894769939145,19422.307488386687,6483.838474905697,3752.759884570454,2067.716093071731,3604.047395507271,3724.527578233976,779.4339437097501,104.42357725696856,520.6712989623305,102.0221731529372,1865.7692081638834,72.26362818936425
2023.2778918548936,2606.2351468285315,709.6957475253956,4400.964123434203,4633.463527347841,19412.127243636565,6478.00995821639,3743.691863431043,2081.626019929033,3243.634134286372,3352.0637972429868,778.2270754134736,105.29271335035553,609.2245862650384,124.88948508178538,1896.5393993031357,72.7693125315646
2023.280629705681,2608.7340036770256,701.5986118416889,4409.5876984380575,4633.665638158982,19402.37876023021,6472.090344845781,3742.7458149850495,2095.8685581722057,2919.118975715129,3016.817923293123,739.2820900708568,100.69768446567524,625.1934244292347,130.1776515617959,1907.1353918353366,73.10578192898234
2023.283367556468,2623.7563865626826,694.4338011859917,4426.320333051898,4634.684828998806,19392.70043078085,6466.0519496819325,3721.097026934918,2108.480473151928,2627.208868595681,2715.1366938104875,718.9689530053666,100.04037204989034,668.6086043960053,138.85611996939298,1929.3225853766908,73.53283998688033
2023.2861054072555,2611.2779959356094,684.8067162997357,4433.681808609304,4635.611442438536,19383.29900253405,6459.910644085695,3736.043270251386,2123.7501501946927,2891.9996999613463,3371.7968440821087,648.4285301637311,90.9569692497392,621.2186563869539,128.695520682923,1926.4712796358735,73.77503592625447
2023.2888432580423,2612.3830612389715,675.7401590520608,4437.800015506599,4636.894657561386,19373.715406740124,6453.625723349172,3740.831493844655,2138.246313056045,2602.828297520872,3034.638822302328,627.6776791489265,93.74167967622664,594.229288921948,122.66265316540908,1936.6429021869108,74.13319014817151
2023.2915811088296,2583.7541422300487,665.2536884526307,4439.972228593597,4637.39339058874,19364.176445495388,6447.206941247477,3777.255061011316,2155.0807327298216,2342.5412341109723,2731.200096853662,564.9096248415246,84.40543058747178,534.8059747485586,110.39667675743829,1918.500453777418,74.25243843524339
2023.2943189596167,2540.692280457613,654.1661140774171,4439.972339784598,4637.393399531506,19354.18653043121,6440.630947829753,3830.73462665692,2173.172191579992,2885.111957400424,3361.672128500264,508.4181105425279,75.96475819564428,481.32478717616056,99.3568167519452,1886.5261663801957,74.25244611049108
2023.297056810404,2542.316769801478,645.9512906882492,4436.744076904976,4637.7193317297415,19343.50624064141,6433.888153817835,3843.446589982478,2188.2317767828463,2596.6013468677334,3025.5055434660685,530.9414715473903,85.14536778149004,456.9468406979005,93.63824380913618,1896.365479113229,74.59202179834224
2023.299794661191,2573.668807670189,639.8985510230386,4429.443722349533,4637.904885983694,19332.88212490277,6427.026958922242,3830.44692240784,2201.3880570897004,2336.8626184194354,2722.9437077205785,605.6199903927286,103.8284986059698,468.466626359605,94.80582316901146,1933.7702566471503,75.13671731514258
2023.302532511978,2556.911583978305,630.9758747238855,4427.617135730712,4637.950056250571,19322.809802318123,6420.083644090463,3859.530955303206,2217.6367779537545,4438.895456186271,5056.01578245014,560.8821954034066,97.46092160790046,421.6199711392739,85.32531424499496,1925.9357092544194,75.32273393113779
2023.3052703627648,2514.296390703117,620.4596247910422,4427.617135730712,4637.950055990727,19312.48579063483,6413.01064690147,3912.898060261696,2235.653925335443,3995.0171836539353,4550.464831525622,504.7939725169705,87.71484598653375,379.45797052152,76.79272075640517,1893.836765912075,75.32273334658322
2023.3080082135525,2472.3916013139715,610.1186313426833,4427.6170807446,4637.95005586847,19301.479810505985,6405.781748492778,3966.236784765792,2253.651717314747,44514.12046772028,45276.08875790701,454.3150395621397,78.94336381994775,341.51223782985136,69.11344888188756,1862.2729699712881,75.32273483624394
2023.31074606434,2504.401636397536,605.3710589498791,4395.481280609841,4635.51488135772,19289.805571876244,6398.400305615647,3978.4646884467234,2268.64380709543,40062.71621732249,40748.48653893731,3662.7644786924143,615.3187198167378,341.5834037330149,69.05350030412767,1899.030577447657,75.82771668282899
2023.3134839151269,2531.271241928549,600.386506971485,4365.647809256025,4633.235074013367,19278.69586495408,6390.959993278947,3992.966161191692,2283.7763787548806,36055.69534881795,36673.3775795625,5883.208494844224,976.3761552893604,334.51278167161286,67.62579191733683,1930.884734957064,76.28122593001702
2023.3162217659135,2489.083643067654,590.3800738679693,4365.6477233618325,4633.235070354546,19268.06532860456,6383.456955793694,4046.212282296298,2301.7137530024643,32450.08765420561,33006.03874548094,5294.916013575465,878.7392334067438,301.0614832920452,60.863215846214224,1898.7035691996848,76.28122801287789
2023.3189596167008,2486.996260320141,583.4754241838717,4348.868378776061,4631.943843251461,19256.760846204343,6375.80770105313,4076.811392029787,2317.9867845302174,29205.073382122737,29705.43354617039,5904.233926714131,971.8988940923208,281.968620019897,56.95904881559506,1903.5208361362693,76.53895048041755
2023.321697467488,2518.640673396202,579.1755473270512,4319.2555164320365,4629.675023053504,19245.45253535066,6368.064333766897,4086.516052151418,2332.726748871227,26284.53476727139,26734.8599807964,7612.485587941729,1237.2508181271835,297.17216204593194,59.7409511529489,1939.465126069151,77.00443920227511
2023.3244353182752,2563.015890913953,575.9017255817793,4291.158680536205,4627.520598084547,19234.702547146266,6360.270516569415,4081.415558733892,2346.376712782943,23656.04701071393,24061.323267419084,9447.728396951088,1513.214620679253,352.27593353703,69.76279840232692,1987.1141653321738,77.53030999053162
2023.3271731690625,2587.563377386224,571.2541500195763,4278.362468625257,4626.488380704736,19224.721093984903,6352.4434878386455,4080.0736373339296,2360.311434455725,21290.247668220523,21655.12773242786,10105.608457513432,1598.7615750258851,399.2242206925261,78.03671070824188,2016.309227366648,77.92308567156267
2023.3299110198493,2555.698008718305,562.5607585214021,4277.821050336758,4626.42680583674,19215.176634160827,6344.5604443199,4122.452784114419,2377.3773443406453,19161.34124106689,19489.643168709885,9095.096649589505,1438.8967303208688,359.304404511594,70.23379395844198,1993.137250196903,77.98797993337527
2023.3326488706368,2513.102915747776,553.1847456053861,4277.821050527953,4626.42680560112,19205.12759492047,6336.554107336931,4175.524816134125,2395.187594475249,23991.33175056208,35800.57124220865,8185.524246775759,1295.006051532334,323.3715433674433,63.2103886581918,1959.91817014239,77.9879788392675
2023.335386721424,2489.1679675430864,545.2727785553673,4276.939481292414,4626.328240999964,19194.39585898533,6328.413431393666,4211.500969509485,2411.7667020696927,21592.200982303817,32220.520292719688,7366.979299115081,1201.0458513164388,576.7416493292058,103.8287110544022,1943.8951889877192,78.09417501489165
2023.3381245722107,2479.646070894791,538.5094173452788,4302.199299337272,4627.729956217923,19183.29461517796,6320.163200821008,4207.2921919203,2425.8064786344853,19432.97483598447,28998.439590866245,6904.677739777012,1196.3911153966678,1014.281006744278,173.10473419820215,1941.1366535495122,78.28281125818268
2023.340862422998,2465.516866223917,531.5173279071869,4361.141864370178,4631.092656393459,19172.065085561502,6311.823188867806,4174.136261174724,2438.203779850245,17489.664868282416,26097.356023212786,6350.638023949844,1147.537303792754,1254.066289867996,210.2639329732577,1933.9995383167302,78.44195125214306
2023.343600273785,2457.352732823029,525.0570745172242,4463.161469752577,4637.041701096484,19160.63088094621,6303.389204978406,4092.142893808525,2447.576872426581,15740.64775978152,23487.433850478097,5963.927610074691,1125.5886238283138,1516.5851826655985,250.61667711358425,1932.2956583058046,78.6332231631218
2023.346338124572,2451.828730799425,518.8771703467505,4613.450668911987,4646.058301889932,19149.09191864166,6294.870748184504,3959.344558977273,2453.686532597508,14166.519628927685,21138.223103732715,5656.4751283408605,1111.7223426445448,1765.9496847806,287.50923145081595,1932.9515604526746,78.8371363860489
2023.3490759753597,2450.7336639763475,513.112606851902,4808.9338327789055,4658.165056074615,19137.49248370713,6286.272529729123,3776.983796867959,2456.370460363055,12749.819712899704,19024.253537696422,5392.570289804931,1099.2835066685227,1992.298737038976,319.2439478837075,1937.6210571244455,79.06289800502556
2023.3518138261463,2451.916858687436,507.5930306305619,5005.367144124793,4670.825538875961,19125.90654107394,6277.601902097226,3591.3811334441675,2458.3280814149457,11474.655077238016,17121.36162455225,5069.321237497893,1061.6966922242457,2105.79063483355,333.14961498399515,1944.3238280568744,79.29811409256808
2023.3545516769336,2432.8554933383552,500.69096338000367,5091.10470294194,4676.604473091752,19114.3720681099,6268.862885085794,3536.667312940155,2468.618131461144,10327.164805637143,15409.201854931323,4562.385020040728,955.5272060097286,1934.74941092768,304.6555815915312,1932.1645299583515,79.41961761596627
2023.3572895277207,2392.3087124955864,492.3468968292127,5091.1077268791305,4676.610600294564,19102.55153928161,6260.033554212333,3589.4594986740267,2486.213301682586,9294.43939329017,13866.803282583483,4106.142572169285,859.8828119705786,1741.2781342385754,274.1691257956965,1899.9618156663737,79.41959186715451
2023.360027378508,2384.9230429486583,486.4472376449999,5202.0118901660335,4684.178197785486,19090.08759856298,6251.088564837311,3498.832845652685,2493.918252750895,8364.994643645561,12480.115070313965,3695.537747579423,773.8940418846661,1764.5889118353596,296.6086457155025,1898.4758053036585,79.60323126218913
2023.362765229295,2401.8995193404603,482.1488347750162,5330.773749432499,4694.401182478131,19077.534737509275,6242.069772217987,3366.07527104813,2497.440363547555,7528.462344072667,11232.059493760526,3334.2510102995675,696.5038685041479,1840.4821715783976,327.0179945897263,1919.750684565444,79.92635283480094
2023.365503080082,2498.994981909867,482.77482710910846,5447.353529170593,4706.8557624165705,19065.29916965989,6233.004032070368,3165.063496590008,2493.853431422645,6775.614815647182,10108.860061644014,3084.5050069755025,635.3584021244405,1974.2346578540285,366.9512125117194,2016.2201548007586,80.6812406345792
2023.3682409308688,2542.1190947563127,479.9790497908542,5474.044283514673,4711.91132182575,19054.715370136448,6223.973555588093,3106.2603289229246,2501.052025813999,22310.7854164872,26267.88679408439,2776.054569536102,571.8225292075925,1823.1697717561856,343.6180015434477,2062.1400449654584,81.11893928254904
2023.3709787816565,2519.3480230898326,473.1983037199105,5473.841932872629,4712.553185732892,19044.879107163903,6214.921224613096,3139.497914203995,2516.671138952798,20084.19907226116,23641.481239003693,2498.440247326944,514.6401195258393,1640.8514948049433,309.256144259913,2046.1497193699222,81.21743008972771
2023.373716632444,2485.67516463614,465.8379567261749,5472.0141545144525,4712.649254774964,19034.69177663457,6205.781375525645,3185.613781545203,2533.503165991913,18074.966553558937,21275.26693850712,2248.4985215811043,463.1351549080971,1476.6998067307225,278.3034975786848,2019.837207909965,81.2590975943405
2023.3764544832304,2522.5884459214526,463.1443794235324,5444.40168365774,4712.378935750265,19023.97009869495,6196.543222735934,3187.4625490562235,2546.1331151089644,16267.378297108344,19147.686877402044,2293.932546537045,443.9714737849265,1329.022677705192,250.47274819929305,2059.44406649792,81.6401133457838
2023.3791923340175,2705.836658260057,470.527829244682,5345.563830838897,4709.292059357277,19013.892767471498,6187.28546697464,3113.557420759917,2551.522197442093,14640.638794684615,17232.896509213264,2956.116482124773,509.73839364924856,1292.119007665739,246.60967272947173,2235.308829015375,82.61063439257094
2023.381930184805,2945.237174178187,482.2749555032364,5220.016824972268,4705.393318837086,19006.894343206528,6178.176102493105,3007.13023497339,2553.2110761852623,13176.424737921134,15509.57081771808,3817.724700858935,595.2167530959059,1305.3147635782354,252.22630993450963,2462.9622186749507,83.62525912237251
2023.384668035592,3165.0706893197075,492.8205294409957,5112.305931172337,4703.501609391928,19003.903585798565,6169.287189423327,2898.4262710397693,2553.87402476244,11858.623011624011,13958.3645967621,4582.242523108538,661.4042851900084,1302.1363106219758,253.56807915011188,2672.2501598787117,84.42939896717057
2023.3874058863792,3302.709379475491,498.3517815532579,5037.582019810924,4702.281696040754,19004.587994224174,6160.598660181338,2835.254983819782,2558.6791152433416,10672.71475881677,12562.49089088009,4827.872357719349,664.3083484007616,1215.174043629027,237.302822569018,2804.3575979222333,84.91081944266008
2023.3901437371665,3334.979704794045,496.9868322743114,4998.895406106713,4700.758222516551,19007.56570715379,6152.025864584877,2839.121459275835,2570.568233642952,9605.43919415661,11605.37523875137,4483.6481713858775,604.2294650564587,1093.6564355202029,213.57692073287365,2837.9928725197337,85.09775542082338
2023.3928815879533,3305.028879742929,490.95728932895327,4986.051025821734,4699.934578682287,19011.072174656318,6143.454110668731,2878.8380971094066,2586.421074338716,8644.69275456625,10444.8928784738,4035.2836154932666,543.7957914556928,984.2749423148058,192.21288152937365,2814.0715904139756,85.14514374327825
2023.3956194387408,3416.8224665273465,498.4674143860759,4898.589265883267,4693.034468137126,19014.071095601063,6134.805360051319,2851.935249318713,2594.8877104441654,7780.179004191343,9400.389999506424,3825.800864748901,499.0225886711754,1178.7321221128875,213.36898666047583,2918.355052141271,85.41137506354879
2023.398357289528,3546.9857574273888,508.0364346622741,4827.780167824137,4687.243505099357,19018.924679674616,6126.305426000066,2788.15537240426,2600.0374872569823,7002.155904233528,8460.324075122626,3728.5240793368216,468.3187109957966,1367.3662567811523,234.42983757949543,3038.9493227651146,85.67695306928013
2023.401095140315,3725.194034046565,522.1021592069715,4774.013412612045,4683.225897381923,19025.93421538553,6117.988271000028,2657.1322152862617,2598.7344254297564,6301.931270158239,7614.275988622073,3796.503442563072,456.6556513087997,1667.0458401470062,270.08779993060745,3203.0918748395934,85.98456471165804
2023.403832991102,3898.478379961,535.705159984798,4771.8291089497725,4684.234417923018,19035.89103735716,6109.928198850143,2476.503251062468,2592.61087626072,5671.645645519838,6852.7947413121055,3853.343683535295,447.6007475688835,1958.4997620980548,300.8227475606463,3362.773219976202,86.25860892961636
2023.406570841889,4022.0493946421934,545.0247777909584,4804.743094811999,4688.452115948756,19048.7111857586,6102.11705594533,2307.626002117623,2587.312603333641,5104.451004527945,6167.505189764408,3772.210844980791,427.9614451590372,2104.7608368487404,310.7663284291495,3477.024616851235,86.44907796217046
2023.409308692676,4087.439914782703,549.3205957780224,4834.151001630388,4691.971149696828,19063.55643418233,6094.482638463054,2198.410226735004,2587.560069080779,4593.987458990505,5550.741153867358,3529.4360055185625,394.7191101817047,2076.4948921295463,298.73412136597693,3538.1193190046806,86.5607664643255
2023.4120465434637,4224.62221407827,561.890179254004,4872.306487603647,4696.250767853995,19079.45115232102,6086.940754099201,2007.6056233274944,2578.680651811488,4134.571260716973,4995.657092526699,3468.2507677823,380.7854038944103,2228.0607161757944,308.5496022166744,3662.732034824266,86.69963488376446
2023.4147843942503,4334.594622123277,572.3022579739184,4915.538000908544,4701.5507042275385,19097.569263374677,6079.627941873586,1836.711490923935,2570.7093489436456,3720.708754245749,4495.82644120143,3366.9719696796506,363.2415033560525,2277.243811852361,307.7558404213643,3762.292364149359,86.7968678073619
2023.4175222450376,4410.782523138226,579.2962712435174,4956.657397559866,4707.641961212248,19117.490258049675,6072.508924976386,1699.9110985826503,2565.17099558654,3348.634595831568,4046.0183851719135,3213.18578305203,342.005158484406,2227.72020374563,295.82833864468745,3831.4862518947084,86.8663606014437
2023.4202600958247,4446.3552230735,581.7628178393062,4986.683549745864,4713.10571793121,19138.62475133972,6065.526451254743,1613.605653171329,2564.651065993431,3013.732450886957,3641.315855006733,2985.5505367162787,314.7817959884353,2113.614146408333,276.8784820670978,3864.5924052341943,86.91596175626364
2023.422997946612,4372.249462630712,572.0668110279086,4986.683554971361,4713.105735974001,19160.296081299868,6058.604615490301,1666.46797842848,2581.6967905264773,12581.70564578307,15467.311093275775,2686.995404121222,283.30354489814164,1902.2526965218108,249.1905934105473,3800.182651602803,86.9159613165415
2023.425735797399,4327.70595028772,565.4276547854394,4983.376444683957,4713.41315316307,19180.672963421664,6051.540149841664,1694.3696189370685,2595.520895228516,13661.64486006231,17067.334371771864,2641.2507697643377,278.9264831309497,1712.027319859579,224.27176894517655,3762.278295502281,86.93470255880375
2023.428473648186,4385.830800084743,569.0523610855802,4944.664601111397,4711.948372866981,19200.251637512654,6044.384386868273,1655.805838621609,2600.944632197851,12295.491250828263,15360.599790734592,3903.175037817755,417.5074947723466,1608.378077332115,207.1993081778594,3816.7784389991625,87.02520942954331
2023.4312114989727,4383.674970693275,566.697534636889,4914.366263857713,4710.004577271429,19220.745163130057,6037.308627294321,1668.1943796493665,2612.746913816049,11065.908499896555,13824.521963459338,4016.383779177303,430.3887894324451,1447.5419226119973,186.47931214481235,3816.977436056386,87.07254670053089
2023.4339493497605,4406.689173673273,567.1290352620922,4866.055878657655,4706.204603341325,19241.14694210774,6030.2130359958455,1673.516682891748,2623.638878419424,9959.314935395323,12441.905489544042,4222.505289221943,452.9510730539736,1302.7693447920417,167.8291512923369,3839.560138411181,87.13026916783078
2023.436687200548,4425.618211501926,567.4261724787823,4816.438305845916,4701.899615242863,19261.87616709961,6023.144048506936,1683.903892882962,2635.143616790108,10012.618754824443,13710.056399823849,4303.075449990797,461.5933995471764,1172.4871942063423,151.04578299907809,3858.1920390231444,87.17860092395512
2023.4394250513344,4461.820560510486,569.9881079845014,4754.468409122847,4695.979969915922,19282.86415917496,6016.099383363672,1689.1113485221158,2645.9738917545883,9011.390699354228,12339.181237721832,4584.157119641814,502.45821357310086,1078.6372220865055,136.8123056794794,3891.8324525259845,87.22521221428752
2023.442162902122,4541.695560568894,578.3068828792426,4665.141808823861,4686.29223537315,19304.39792593833,6009.116651144443,1677.457081999327,2654.7534836218488,8110.225139130725,11105.108435736232,5138.806887713533,573.9696576935468,1036.1910960365778,128.64223759730052,3963.388677689651,87.26671844982046
2023.444900752909,4619.73639431855,587.5223036541673,4578.486252759517,4675.748012929285,19327.203582910857,6002.2913967243685,1663.6940473414757,2663.335439710862,7299.166671056837,9994.308835524587,5492.206204948165,621.2558074806063,1082.284183105152,130.51746179655032,4032.2140906643826,87.28234138257943
2023.447638603696,4650.689842785603,591.6244330223083,4524.572763081961,4668.429680406945,19351.24770074101,5995.638763536326,1663.037870721813,2673.632176053105,6569.283709719874,8994.85969102433,5232.492262835493,596.9673414108092,1246.0511680237723,145.71554628223723,4059.065409763295,87.27878114813295
2023.4503764544831,4573.180853908015,581.7640724878181,4524.57159938196,4668.429657193226,19375.742043353548,5989.072761652467,1716.4815806868542,2690.486461685166,20089.15828013132,24601.095498301725,4709.246467850044,537.2706710481115,1121.4553377642949,131.14413552240973,3991.4167814201965,87.27878710524489
2023.4531143052704,4496.961165516042,572.0680039554959,4524.57159938196,4668.429657193226,19398.877507358487,5982.360411587729,1769.993705073891,2707.322780282226,18080.259567595866,22141.002351625797,4238.321517543227,483.5435800587268,1009.3097317129376,118.029716140163,3924.8931615605456,87.27878709866846
2023.4558521560573,4421.1761690932935,562.5299581926946,4524.57159938196,4668.429657193226,19421.556589803517,5975.508021536634,1823.527519051612,2724.1411160961216,16140.084803901254,19921.4536724963,3783.511113898626,435.0702310117399,901.0016280023012,106.19769961812794,3858.646210900599,87.2764636223926
2023.4585900068448,4346.819147040056,553.1473503930458,4524.57159938196,4668.429657193226,19442.736863902755,5968.518534986406,1877.1321670056004,2740.941110445998,14423.044541456356,17919.383219376636,3381.0075770358544,391.3464511634744,805.1498302745919,95.52502080096944,3793.6717966470105,87.27466380169719
2023.461327857632,4273.8633700150185,543.9177059076558,4524.57159938196,4668.429657193226,19462.44869230949,5961.394785416963,1930.804015623899,2757.7224045008315,12910.246539677464,16113.973753774177,3026.381928874552,351.9176059509285,720.69962603151,85.90070646800687,3729.945664107363,87.27339508034521
2023.464065708419,4202.282631960005,534.838995960892,4524.570710159743,4668.4294923288,19480.72633042144,5954.13956057196,1984.5359047891816,2774.484404157028,11575.341434995584,14486.353792348757,2713.457410081184,316.37155573543635,646.1800878599561,77.22415612206083,3667.443635999113,87.2726552970704
2023.466803559206,4134.719881667268,526.2368748371824,4523.767537663022,4668.293326802192,19497.39303862841,5946.741189556996,2036.6630193716617,2791.048961822312,10417.751740498252,13037.276515278018,2442.105342227051,284.7247527302525,581.5602904813555,69.49938559164073,3608.4830068300857,87.27273213427496
2023.469541409993,4086.864119403775,520.0877746437221,4516.722833994062,4667.117408108643,19512.887640149445,5939.219394843944,2076.496783783099,2806.3236754223785,9375.96484268023,11733.51081603897,2458.739853812194,281.4214568634915,583.0781281632115,69.3665613278407,3566.776344760053,87.27416034767515
2023.4722792607804,4063.5847208789583,516.9202479454067,4502.565776374651,4664.724436548639,19527.54220308222,5931.615721507424,2099.706576994552,2819.9157470172204,8438.352598533042,10560.11030094484,2811.7918191634344,313.8248083324217,679.2593983351762,79.94212893017179,3546.6644729335517,87.27920583790373
2023.4750171115677,4044.238010534789,514.1055884359121,4489.788732392195,4662.447184758197,19541.770874363083,5923.981597817955,2118.029560040302,2833.06968200663,7593.997244843586,9498.44222016406,2755.0801090349314,306.3976495765549,1005.3663521381152,112.8541105149242,3530.1324220988768,87.28794924787502
2023.4777549623543,4052.961329084941,514.4412971055742,4494.714070451808,4661.211006596787,19555.63591653784,5916.319940630021,2090.943761255776,2842.0597086863118,6834.556960211989,8548.586123862107,2735.32822708166,303.218989773069,1538.121233602601,166.86387946066435,3538.5200319793666,87.30702675562605
2023.4804928131416,4067.661930751037,515.2502949239065,4554.898096375288,4665.059675844444,19569.608101445585,5908.684849141169,2002.5148487584613,2845.4650331091684,6151.040542648592,7693.665418435336,2736.5033530837645,301.7835655175979,2044.0337819568915,219.03003719242736,3552.4116358271303,87.33301086236602
2023.483230663929,4076.6309848237247,515.2434610769026,4661.249449027788,4674.040497192634,19583.786979316326,5901.084144990668,1873.443464162534,2844.5196497584875,5535.895827129801,6924.220850736026,2738.0799402915454,299.7585785578117,2313.396693491841,246.9054642416524,3561.387523746822,87.36104732081404
2023.485968514716,4080.780945343943,514.5866052352998,4787.148401671931,4686.319002799692,19598.07651283565,5893.504170419827,1729.532917478847,2840.905874563873,4982.247683684772,6231.755047720124,2689.5055475123954,292.4268229585407,2557.031122614712,272.45860715056403,3566.1943401086432,87.38999686267334
2023.488706365503,4076.1165651442575,512.8625854449773,4916.70964742905,4700.731870372303,19612.396097873603,5885.9340122942085,1590.7443668834565,2836.2150849072027,4483.8930485155815,5608.475329248082,2604.508435185702,281.3616392957662,2660.828170048929,283.32752151933107,3563.25397969928,87.41786263350329
2023.49144421629,4069.4632894321658,510.8244910157213,5049.352310031243,4717.407143864127,19626.598843975626,5878.355898982123,1450.980133891346,2829.58391915672,4035.477300871052,5047.4442510365725,2529.576162508992,271.53929039093134,2654.2633941643503,282.50783708753795,3558.6387984164444,87.44737439105884
2023.4941820670772,4054.459438824674,507.8143519034482,5161.394571049447,4733.455132560519,19640.65177694578,5870.764567013076,1340.3166905104888,2824.5653015416483,3631.915054081135,4542.652378607212,2415.189872714716,257.8115668719536,2520.323545790767,268.1635659918357,3546.645086921226,87.47516507279066
2023.4969199178645,4021.342775660578,502.8723241870949,5224.136477008577,4743.661205248442,19654.416201176216,5863.143880037116,1297.354923485026,2827.349843546041,3268.7088477379484,4088.340775268087,2198.515747312819,233.85978150141992,2343.767990121952,249.31801272177304,3518.470451473483,87.4949152001973
2023.499657768652,3954.323974837235,494.4929973620965,5224.143251296331,4743.666964825665,19667.591087030272,5855.461762608081,1351.619964166577,2843.8334282228534,2941.827340293475,3679.451133528845,1978.6601216853824,210.47230325849745,2109.3913336140727,224.38732104533747,3459.8309774751383,87.49487901070498
2023.5023956194384,3899.5946235322463,487.33059646322727,5230.899758772368,4745.114828687045,19679.612675808337,5847.660951747159,1387.9991192174705,2857.7766761212656,7990.305190285313,9444.37390748953,1780.7941019895686,189.42506945242616,1898.4521922282288,201.94858523094112,3412.264027069019,87.50304471335527
2023.505133470226,3859.5123574075415,481.5342354922033,5230.527171327186,4746.171794158999,19690.68975467273,5839.762477384087,1417.8047939229575,2870.8424459834064,10548.86126243656,12495.51387834296,1725.1749696564484,181.2180792899709,1708.5942376432977,181.74599092060936,3377.9781219153383,87.52344361411366
2023.507871321013,3906.706381505067,484.02701709002696,5192.776749691841,4745.655565774729,19701.067879781884,5831.788763540891,1398.410966351636,2877.2675066130505,9493.985561738227,11247.688625883477,2511.5356800940726,255.63536625587855,1593.6826631597426,169.35592304844337,3422.67936441504,87.6103558900284
2023.5106091718,3978.199634837246,489.4709008718092,5128.332892392781,4742.078397343424,19712.203182921447,5823.878321840493,1380.6541671789469,2883.739132962972,8544.45601149489,10122.81112578428,3139.061409718769,314.223145996622,1500.049335916895,159.22135082811542,3488.7287339654367,87.69617048411816
2023.5133470225876,4074.703331558832,498.5717132491373,5042.437720019892,4735.55522965005,19724.50019138132,5816.080226148807,1358.17653437037,2889.387483970702,7689.987292984042,9110.4169080173,3686.5497689473336,364.63660453948086,1377.4705898977484,146.02059196183552,3576.1316183096947,87.76422054121909
2023.5160848733744,4195.176957273045,511.8674347725597,4935.45451820143,4725.506294736927,19738.37124440197,5808.455229724333,1331.2429574539767,2894.193593784879,6920.937415069757,8199.340930158445,4254.965105569361,416.754600881908,1319.055856150763,139.5826251891865,3683.309522500486,87.79866880501545
2023.5188227241613,4288.163186884691,523.6710576825981,4843.328736946948,4715.421561219952,19754.211321987008,5801.072593306591,1314.970331511774,2900.285240809558,6228.773052416916,7379.337569221885,4564.848580074886,444.3106059914613,1240.2317327737817,131.03631177815126,3764.4921292020927,87.78798672391383
2023.5215605749488,4363.131783577828,534.8098236786437,4763.014514218579,4705.255614523667,19771.55746933637,5793.906776792557,1303.3977101976454,2906.9061380238304,5605.798694051756,6641.283656141663,4770.900115677791,462.4675907762704,1173.723645361819,123.8223393906843,3828.3219598991845,87.74252417285246
2023.524298425736,4436.607481445186,546.8697965985089,4686.538959098929,4694.608572195729,19790.106741790834,5786.945988962964,1288.2761949954695,2912.881895261496,5045.170104058391,5976.951182941221,4890.388501938718,473.0307992513949,1202.7882038277971,125.88257549888824,3889.737684846677,87.6736943963235
2023.527036276523,4485.941602731176,555.4357656899226,4628.0583018090965,4686.580986649865,19809.83047838985,5780.2047014719,1278.1268944003018,2919.5126992070104,4540.641109969215,5378.912667247158,4616.783522853796,446.63439129370994,1294.2156489673705,133.55737669343486,3930.5058370412535,87.61830146536556
